-69.986,-86.273,-91.333,-58.245,-95.01,-88.11,-66.731,-86.434,-84.842,-86.675,-88.509,-77.961,-68.969,-69.992,-56.86,-72.631,-85.382,-86.432,-84.184,-Inf,-92.684,-79.892,-62.417,-54.835,-74.356,-75.715,-84.191,-Inf,-Inf,-74.225,-76.816,-77.248,-73.523,-81.498,-79.842,-75.517,-75.689,-68.291,-65.421,-65.815,-69.562,-68.799,-64.991,-65.614,-65.306,-64.184,-57.187,-58.221,-60.3,-59.666,-60.714,-59.1,-50.43,-55.283,-48.429,-52.35,-49.384,-47.446,-49.988,-48.242,-46.77,-49.738,-55.646,-56.044,-55.006,-67.791,-67.245,-67.441
-77.058,-85.777,-81.551,-61.706,-90.772,-65.967,-65.054,-94.298,-87.667,-86.647,-78.281,-77.117,-69.741,-62.412,-57.367,-82.201,-81.681,-84.971,-73.358,-75.43,-69.929,-63.821,-59.315,-56.874,-66.827,-62.378,-73.839,-81.145,-Inf,-84.512,-70.103,-75.442,-81.214,-84.324,-66.387,-89.375,-88.297,-87.406,-80.766,-82.582,-61.302,-59.21,-64.423,-64.495,-62.245,-59.901,-59.43,-59.005,-59.807,-59.474,-56.918,-49.58,-56.075,-49.36,-55.115,-48.481,-51.649,-49.745,-48.658,-51.872,-46.87,-55.717,-55.447,-55.057,-52.705,-68.407,-67.306,-69.459
-81.914,-83.318,-82.804,-66.545,-86.909,-64.199,-94.317,-87.788,-89.322,-75.392,-86.788,-64.893,-74.204,-60.067,-66.219,-82.95,-80.015,-76.373,-71.463,-85.323,-74.273,-62.159,-57.198,-71.925,-73.568,-74.881,-73.307,-62.126,-71.958,-79.752,-78.689,-66.871,-85.383,-78.264,-76.945,-62.087,-59.533,-63.989,-63.444,-65.804,-64.629,-61.122,-59.585,-54.998,-60.513,-59.022,-59.753,-59.846,-59.541,-59.846,-53.886,-52.08,-50.432,-53.947,-49.133,-53.853,-47.613,-52.789,-48.204,-51.697,-48.187,-63.77,-61.23,-51.734,-62.19,-67.354,-62.491,-70.559
-69.975,-85.409,-83.953,-70.704,-64.163,-63.108,-82.427,-87.968,-75.157,-73.371,-68.909,-63.07,-74.085,-56.487,-80.101,-82.498,-74.616,-77.962,-85.114,-82.433,-60.594,-58.855,-70.949,-82.293,-74.013,-70.059,-74.038,-80.541,-72.591,-62.08,-70.797,-69.407,-Inf,-Inf,-94.256,-78.372,-62.889,-64.368,-59.29,-58.756,-58.745,-62.385,-58.142,-58.805,-59.181,-59.04,-62.627,-63.107,-55.242,-56.574,-50.002,-55.872,-50.809,-51.076,-54.102,-49.021,-49.08,-47.563,-53.668,-47.018,-61.49,-61.291,-61.048,-53.324,-64.045,-73.238,-67.542,-64.099
-79.58,-79.751,-81.392,-69.56,-62.655,-75.203,-76.32,-79.857,-88.978,-73.608,-63.783,-61.184,-61.83,-54.065,-80.561,-85.523,-81.21,-68.643,-83.625,-71.942,-63.46,-57.633,-71.427,-78.954,-74.397,-91.053,-68.657,-87.544,-76.942,-87.213,-78.023,-Inf,-Inf,-Inf,-60.919,-68.162,-58.437,-57.554,-57.761,-58.089,-59.53,-57.989,-57.128,-59.022,-60.685,-61.506,-62.8,-55.243,-54.898,-55.433,-53.213,-49.292,-54.192,-53.376,-50.843,-50.901,-46.75,-52.74,-48.822,-51.91,-57.371,-55.468,-58.781,-57.387,-58.647,-56.684,-60.052,-61.474
-82.686,-89.948,-87.589,-65.221,-61.927,-82.563,-77.899,-72.325,-66.433,-82.604,-62.257,-63.195,-59.259,-70.11,-84.708,-87.085,-83.096,-85.724,-78.935,-60.729,-58.277,-71.093,-83.871,-Inf,-73.172,-82.555,-85.291,-Inf,-89.998,-119.59,-74.258,-65.206,-62.303,-55.835,-54.709,-56.732,-57.245,-57.51,-59.303,-59.792,-56.567,-57.201,-57.398,-58.334,-60.029,-60.668,-56.355,-56.256,-54.991,-54.678,-57.685,-55.558,-51.311,-53.724,-50.322,-47.924,-55.975,-48.438,-49.685,-57.256,-68.726,-59.119,-51.506,-51.379,-58.305,-68.653,-68.492,-64.924
-92.793,-91.771,-91.484,-67.756,-56.628,-73.604,-70.99,-76.294,-59.536,-66.485,-58.706,-59.074,-55.328,-78.666,-89.485,-82.543,-87.11,-74.763,-80.949,-62.22,-50.069,-Inf,-Inf,-Inf,-Inf,-74.15,-72.422,-Inf,-114.61,-Inf,-62.495,-55.341,-56.872,-56.359,-56.494,-56.582,-58.524,-61.48,-54.933,-56.764,-56.947,-56.042,-56.577,-79.456,-57.947,-55.414,-55.253,-54.537,-53.965,-53.589,-51.761,-54.932,-56.654,-48.097,-51.815,-50.993,-50.076,-51.427,-59.006,-55.933,-55.887,-55.895,-56.669,-60.901,-68.237,-62.522,-61.199,-67.843
-85.169,-83.572,-65.412,-79.484,-59.021,-71.918,-62.629,-69.427,-57.428,-68.795,-53.128,-60.107,-54.105,-79.45,-59.206,-59.171,-57.935,-60.237,-56.474,-54.14,-58.064,-58.116,-Inf,-Inf,-Inf,-83.734,-79.613,-58.599,-55.272,-55.452,-56.212,-55.417,-55.826,-56.368,-55.143,-57.765,-55.904,-56.759,-59.598,-64.781,-66.671,-64.264,-74.337,-55.167,-53.183,-59.227,-Inf,-Inf,-54.103,-54.768,-51.244,-50.544,-56.195,-53.409,-45.454,-52.099,-55.737,-47.904,-56.269,-55.698,-61.263,-63.532,-53.586,-69.663,-74.736,-73.188,-68.493,-65.982
-59.171,-58.84,-65.561,-78.651,-64.824,-74.221,-61.931,-64.83,-57.83,-59.322,-53.94,-56.423,-60.228,-59.842,-61.559,-60.059,-71.011,-77.755,-60.755,-54.83,-54.945,-79.314,-83.842,-68.084,-Inf,-58.299,-54.559,-54.302,-55.289,-55.388,-55.133,-55.495,-55.819,-57.973,-57.056,-65.883,-73.877,-77.045,-70.454,-74.627,-73.015,-66.859,-57.094,-58.088,-57.842,-63.528,-57.071,-Inf,-Inf,-55.87,-56.218,-52.56,-50.265,-50.427,-55.443,-46.41,-46.595,-57.98,-Inf,-Inf,-Inf,-Inf,-61.886,-70.152,-63.338,-64.815,-64.05,-59.991
-74.815,-62.873,-56.93,-58.603,-62.734,-56.978,-58.287,-57.807,-57.886,-52.58,-53.823,-53.381,-69.495,-72.95,-69.847,-62.05,-65.538,-67.57,-56.659,-56.108,-70.556,-62.335,-58.493,-52.822,-53.517,-53.841,-53.7,-54.034,-54.656,-54.679,-55.823,-50.678,-63.99,-76.78,-66.482,-66.377,-63.246,-66.951,-67.193,-64.734,-56.014,-56.782,-56.285,-56.457,-55.755,-58.716,-55.507,-62.514,-54.023,-54.868,-48.431,-53.035,-45.469,-47.534,-50.569,-54.762,-58.23,-62.89,-Inf,-81.066,-86.878,-54.027,-54.106,-68.548,-72.289,-68.067,-67.721,-Inf
-Inf,-Inf,-77.521,-70.085,-55.89,-Inf,-Inf,-57.203,-57.012,-52.43,-57.617,-59.845,-63.262,-50.151,-50.48,-49.169,-62.562,-61.756,-56.845,-61.425,-60.332,-49.83,-51.789,-52.854,-53.098,-53.485,-53.887,-53.308,-54.002,-54.227,-56.7,-Inf,-Inf,-63.987,-62.13,-64.769,-56.937,-56.513,-56.789,-56.572,-57.665,-55.269,-52.992,-55.976,-57.615,-59.424,-55.165,-58.76,-54.796,-52.008,-48.729,-Inf,-48.668,-55.414,-54.002,-50.19,-66.861,-81.182,-57.418,-91.913,-88.784,-62.057,-63.118,-70.881,-67.846,-73.009,-70.759,-Inf
-63.249,-65.93,-73.284,-80.822,-79.277,-55.485,-54.722,-55.147,-56.54,-49.314,-55.034,-48.842,-48.659,-49.128,-49.19,-48.618,-49.409,-61.723,-50.914,-51.483,-51.639,-51.48,-50.518,-50.372,-54.273,-53.539,-53.508,-53.332,-53.772,-52.917,-51.423,-54.101,-55.013,-51.346,-53.731,-56.575,-56.583,-56.179,-59.869,-55.548,-57.425,-58.509,-56.406,-54.49,-57.979,-60.871,-57.144,-57.933,-56.422,-Inf,-Inf,-Inf,-89.161,-54.839,-58.041,-55.519,-60.281,-84.867,-81.602,-89.874,-73.01,-55.251,-57.747,-71.637,-71.49,-79.082,-69.631,-67.206
-89.466,-70.037,-64.532,-67.461,-71.286,-53.302,-74.424,-54.943,-51.599,-46.719,-46.017,-49.209,-47.448,-47.766,-46.981,-47.474,-47.786,-48.103,-50.146,-50.487,-50.971,-51.453,-51.74,-51.672,-53.103,-53.372,-53.044,-53.542,-53.625,-53.829,-57.689,-53.13,-57.409,-56.7,-55.617,-56.73,-55.243,-57.136,-55.903,-55.073,-58.056,-56.238,-53.789,-57.466,-59.979,-57.91,-56.181,-57.21,-54.436,-58.379,-75.521,-Inf,-51.33,-50.11,-51.677,-57.72,-57.698,-60.215,-61.576,-63.292,-64.288,-56.299,-58.91,-59.03,-60.593,-62.442,-64.723,-64.1
-65.34,-85.39,-65.837,-100.56,-72.991,-56.409,-70.63,-47.424,-45.377,-44.621,-45.833,-45.938,-48.286,-49.489,-47.595,-48.534,-48.987,-49.071,-49.8,-50.258,-50.674,-50.988,-51.003,-52.084,-52.287,-52.146,-52.804,-52.849,-51.851,-57.786,-54.517,-55.353,-54.143,-54.081,-55.733,-55.546,-56.28,-56.803,-55.031,-57.796,-57.615,-55.648,-56.672,-58.705,-57.006,-55.637,-56.835,-56.078,-56.521,-61.26,-63.018,-61.305,-59.307,-52.364,-56.34,-56.912,-57.772,-59.018,-61.168,-64.221,-57.288,-58.58,-58.674,-59.144,-60.412,-61.72,-63.426,-62.189
-79.971,-135.37,-115.59,-126.56,-100,-64.338,-45.339,-42.725,-42.072,-43.506,-44.322,-44.363,-43.961,-43.057,-47.146,-48.041,-48.578,-48.735,-49.335,-49.871,-50.44,-50.315,-50.728,-51.191,-51.873,-51.982,-53.056,-53.052,-52.51,-52.28,-54.969,-54.515,-53.773,-55.597,-55.074,-55.334,-56.975,-54.666,-56.815,-58.165,-55.383,-54.671,-56.498,-60.909,-55.673,-55.224,-56.236,-56.473,-56.285,-60.654,-56.977,-52.066,-54.252,-57.606,-56.732,-57.229,-57.714,-59.048,-60.972,-64.712,-57.159,-58.377,-58.387,-58.609,-60.246,-63.919,-63.753,-64.212
-113.72,-118.97,-30.606,-32.44,-63.044,-40.84,-39.3,-39.725,-40.846,-41.207,-43.225,-43.702,-44.493,-45.584,-46.675,-47.383,-48.102,-48.378,-48.809,-49.407,-49.593,-50.556,-51.256,-51.426,-51.746,-52.293,-52.331,-51.691,-52.127,-54.825,-53.309,-54.898,-54.156,-55.992,-54.076,-56.014,-56.05,-54.928,-56.692,-56.424,-55.684,-55.398,-56.446,-55.743,-56.62,-57.502,-57.142,-53.541,-57.696,-59.078,-54.843,-52.075,-49.155,-58.128,-57.254,-57.845,-58.332,-59.981,-61.033,-62.2,-56.962,-58.625,-58.257,-57.922,-59.43,-61.361,-63.779,-66.708
-75.871,-36.675,-32.26,-39.191,-35.871,-34.718,-36.663,-38.232,-39.276,-41.549,-42.897,-43.175,-44.605,-45.663,-46.676,-47.451,-47.304,-47.972,-48.69,-49.286,-49.728,-50.516,-51.659,-50.708,-52.439,-51.591,-52.25,-52.217,-53.564,-53.792,-52.17,-55.275,-54.592,-55.079,-55.257,-54.599,-58.306,-53.984,-55.125,-56.745,-56.017,-54.652,-54.832,-57.775,-58.433,-56.763,-55.814,-60.847,-59.125,-55.071,-59.811,-60.985,-58.236,-59.098,-57.946,-57.53,-57.789,-58.264,-57.702,-60.757,-60.889,-59.179,-62.22,-59.721,-61.319,-62.761,-64.861,-65.204
-59.422,-43.679,-48.987,-48.08,-31.958,-33.682,-36.117,-38.192,-39.957,-41.226,-42.25,-43.692,-44.419,-45.421,-46.047,-47.537,-47.005,-47.296,-48.451,-49.289,-50.369,-50.718,-51.468,-52.692,-51.299,-52.976,-53.444,-53.322,-53.249,-52.238,-53.155,-55.591,-54.516,-54.722,-55.909,-54.124,-58.488,-53.593,-54.109,-55.796,-56.22,-55.585,-57.181,-58.182,-58.297,-57.381,-55.128,-55.508,-57.727,-54.802,-58.77,-57.364,-60.817,-59.293,-59.662,-56.975,-57.506,-59.516,-59.031,-60.752,-62.462,-65.395,-65.43,-60.502,-61.244,-62.844,-64.674,-65.385
-40.202,-35.31,-31.906,-47.008,-50.317,-37.154,-37.304,-39.174,-38.498,-41.645,-42.824,-43.74,-44.943,-45.474,-46.801,-47.154,-47.827,-48.412,-49.062,-49.195,-50.106,-51.177,-50.699,-51.208,-52.373,-51.864,-51.458,-53.162,-52.852,-53.041,-54.876,-54.328,-54.465,-55.145,-55.672,-54.662,-56.679,-54.649,-55.898,-57.761,-58.3,-54.773,-54.923,-58.415,-60.14,-57.736,-53.32,-56.239,-55.079,-53.736,-52.441,-59.104,-59.101,-57.294,-57.243,-57.613,-58.725,-61.11,-59.003,-58.469,-59.385,-66.008,-60.781,-63.846,-61.129,-63.307,-64.963,-66.023
-38.055,-35.539,-34.509,-37.917,-55.104,-58.539,-40.47,-40.345,-41.916,-42.316,-43.352,-44.322,-45.418,-46.137,-47.426,-47.484,-48.325,-48.532,-49.082,-49.909,-49.128,-50.042,-50.378,-51.723,-51.016,-52.557,-50.872,-52.636,-53.059,-54.138,-55.159,-53.699,-55.085,-54.792,-55.949,-54.739,-55.682,-52.966,-55.032,-57.397,-57.202,-55.095,-55.426,-57.873,-60.117,-56.046,-56.289,-56.525,-56.34,-53.781,-60.826,-62.247,-58.896,-57.942,-57.707,-59.159,-Inf,-96.07,-71.762,-59.015,-59.315,-77.434,-86.275,-79.771,-83.701,-70.117,-74.525,-74.115
-38.714,-37.334,-37.121,-39.668,-55.184,-53.387,-Inf,-Inf,-Inf,-50.788,-51.192,-45.355,-46.176,-46.774,-47.232,-48.015,-47.871,-49.188,-49.364,-50.235,-50.691,-50.267,-51.368,-51.502,-52.733,-51.415,-53.417,-53.612,-53.917,-54.65,-54.275,-53.417,-55.84,-54.46,-56.188,-54.648,-58.022,-57.147,-55.265,-56.197,-58.206,-56.008,-55.052,-57.676,-56.804,-56.106,-55.096,-55.213,-54.516,-59.949,-59.934,-61.544,-59.498,-58.253,-57.213,-Inf,-Inf,-Inf,-76.517,-61.009,-61.079,-80.398,-87.636,-78.114,-89.301,-70.496,-73.389,-77.192
-39.848,-39.145,-39.361,-41.428,-54.868,-51.664,-Inf,-65.533,-63.592,-60.923,-60.931,-53.661,-56.039,-47.489,-47.674,-48.195,-48.738,-49.189,-49.304,-49.824,-50.078,-50.835,-51.586,-50.682,-51.015,-51.517,-52.58,-53.867,-54.411,-54.31,-53.834,-54.307,-55.669,-54.441,-56.036,-53.115,-57.415,-57.49,-55.186,-56.501,-57.69,-56.84,-54.312,-57.257,-58.834,-57.405,-54.526,-55.177,-57.396,-59.639,-61.866,-61.41,-59.47,-58.164,-54.781,-55.705,-58.176,-59.287,-67.415,-62.476,-64.154,-77.12,-78.269,-75.252,-77.977,-76.283,-77.221,-72.714
-41.088,-40.788,-41.212,-42.948,-49.383,-56.709,-55.682,-71.046,-Inf,-Inf,-62.893,-65.624,-53.847,-54.188,-60.585,-49.561,-49.205,-49.082,-48.92,-52.508,-50.298,-50.019,-51.765,-54.095,-55.526,-52.038,-52.265,-52.749,-53.357,-53.808,-54.07,-55.164,-55.271,-54.362,-56.322,-54.954,-55.708,-57.867,-55.498,-55.564,-57.35,-56.732,-55.389,-56.577,-59.725,-54.906,-55.38,-55.052,-57.158,-59.238,-61.588,-61.643,-59.672,-58.31,-56.559,-55.699,-58.643,-59.946,-62.033,-61.91,-63.976,-63.24,-62.158,-61.02,-60.258,-59.866,-59.952,-62.969
