-63.614,-87.719,-82.984,-85.342,-101.23,-92.467,-98.105,-92.835,-81.485,-88.926,-84.111,-84.208,-82.321,-80.705,-76.657,-74.437,-69.269,-72.585,-71.54,-73.058,-72.71,-70.525,-76.05,-Inf,-Inf,-83.817,-76.186,-70.845,-71.146,-74.176,-85.64,-94.924,-79.203,-80.078,-74.88,-81.342,-81.279,-82.444,-72.854,-92.396,-87.088,-83.15,-87.468,-83.294,-92.457,-75.326,-79.115,-72.169,-94.203,-78.386,-86.697,-63.939,-59.158,-62.434,-79.337,-62.23,-56.58,-54.69,-54.16,-76.096,-79.666,-70.859,-75.861,-57.86,-52.788,-85.794,-Inf,-63.721
-69.165,-83.856,-95.316,-85.17,-80.998,-84.935,-Inf,-Inf,-69.695,-87.569,-82.328,-71.935,-72.247,-72.07,-71.931,-68.233,-71.212,-67.302,-67.043,-67.199,-68.728,-68.222,-68.229,-66.853,-67.397,-66.527,-69.834,-73.538,-69.489,-65.532,-65.56,-67.023,-67.604,-67.214,-65.27,-65.107,-70.127,-69.513,-64.136,-64.373,-70.82,-66.71,-63.501,-68.054,-67.337,-63.48,-69.075,-64.449,-64.481,-66.769,-63.612,-65.091,-60.776,-61.659,-62.257,-63.913,-63.202,-61.349,-63.965,-54.608,-49.353,-61.047,-61.184,-56.875,-56.235,-Inf,-Inf,-Inf
-67.087,-73.28,-87.007,-92.238,-98.832,-96.809,-77.838,-Inf,-69.628,-73.445,-73.829,-74.191,-73.813,-73.268,-70.845,-65.372,-65.791,-61.864,-67.151,-64.486,-62.594,-69.358,-72.845,-69.383,-67.89,-68.579,-70.984,-76.145,-71.408,-66.148,-67.213,-71.138,-73.542,-68.437,-68.13,-74.882,-69.253,-69.279,-76.014,-78.648,-72.112,-75.348,-81.36,-81.52,-82.236,-83.534,-81.4,-84.97,-80.058,-74.731,-80.997,-64.374,-64.253,-74.672,-60.297,-62.268,-55.315,-68.79,-85.441,-85.186,-79.141,-Inf,-53.497,-58.857,-59.435,-74.144,-Inf,-Inf
-67.7,-70.363,-72.571,-71.031,-72.917,-83.815,-78.406,-77.529,-66.975,-65.335,-89.269,-81.17,-81.65,-83.781,-62.412,-62.005,-60.811,-64.65,-67.909,-63.198,-62.43,-80.065,-71.124,-84.41,-92.992,-76.995,-96.586,-79.198,-92.656,-92.484,-93.155,-81.517,-86.744,-83.039,-85.516,-81.882,-72.143,-79.178,-79.34,-72.668,-72.418,-73.958,-74.474,-84.341,-76.876,-77.569,-69.469,-84.352,-79.481,-72,-69.416,-59.53,-56.988,-67.246,-67.75,-66.138,-61.58,-71.176,-87.917,-69.46,-Inf,-Inf,-Inf,-56.099,-63.509,-62.391,-Inf,-56.35
-74.381,-61.084,-88.918,-84.618,-76.312,-72.807,-73.534,-72.445,-67.384,-64.613,-63.288,-90.995,-84.061,-81.376,-61.438,-60.717,-61.89,-65.497,-66.669,-62.202,-71.75,-77.253,-71.541,-84.914,-82.691,-89.334,-74.898,-76.622,-88.519,-78.297,-82.666,-80.942,-82.113,-80.749,-92.507,-82.021,-85.522,-81.157,-90.382,-80.749,-78.346,-76.65,-75.279,-72.142,-66.825,-66.796,-77.086,-87.219,-79.329,-Inf,-Inf,-Inf,-57.533,-68.927,-69.325,-69.906,-74.8,-60.333,-61.32,-104.39,-Inf,-Inf,-Inf,-Inf,-51.794,-52.916,-54.961,-48.083
-77.089,-60.948,-91.665,-96.714,-94.691,-79.865,-69.913,-69.509,-66.757,-64.306,-63.33,-84.596,-89.079,-80.395,-61.855,-60.623,-61.182,-67.56,-63.792,-60.317,-70.419,-64.913,-69.96,-85.174,-79.314,-79.073,-92.518,-75.874,-84.705,-82.422,-82.48,-86.945,-80.03,-74.515,-83.71,-86.518,-91.968,-81.994,-79.337,-79.668,-79.178,-90.9,-81.034,-80.218,-62.516,-79.923,-79.71,-74.364,-75.536,-66.384,-65.032,-73.102,-68.002,-75.394,-61.191,-56.348,-56.679,-63.508,-59.254,-64.704,-Inf,-52.798,-56.048,-51.533,-55.136,-55.974,-47.313,-47.922
-78.01,-62.727,-88.136,-96.1,-96.739,-92.794,-76.552,-77.431,-66.696,-64.209,-64.842,-66.912,-75.25,-72.448,-60.182,-60.891,-61.591,-66.441,-61.678,-62.985,-79.477,-68.282,-87.154,-76.834,-73.729,-87.026,-77.68,-78.723,-79.848,-81.202,-82.336,-90.983,-87.297,-82.026,-83.61,-81.403,-80.354,-73.124,-79.936,-86.21,-75.487,-80.266,-67.265,-82.628,-84.044,-84.558,-84.133,-84.272,-77.35,-67.216,-61.998,-72.609,-65.861,-62.5,-60.984,-64.651,-64.395,-63.216,-59.776,-58.704,-57.809,-55.455,-55.808,-54.827,-59.186,-53.199,-53.013,-47.18
-80.506,-64.238,-86.312,-96.508,-94.097,-99.192,-78.003,-76.599,-66.283,-63.392,-67.424,-67.869,-67.254,-68.779,-60.126,-60.65,-63.982,-64.378,-61.2,-74.015,-76.806,-70.846,-75.03,-71.203,-69.175,-70.897,-69.049,-68.974,-76.789,-77.13,-86.736,-84.299,-80.125,-80.076,-87.291,-80.344,-78.27,-76.169,-78.387,-81.301,-68.236,-64.784,-70.032,-63.848,-66.532,-64.604,-63.486,-65.674,-62.852,-64.236,-63.636,-63.484,-66.93,-82.678,-78.914,-74.902,-60.835,-64.314,-64.64,-66.853,-59.536,-Inf,-Inf,-54.084,-50.284,-48.52,-47.361,-46.27
-80.166,-68.101,-81.683,-97.388,-89.75,-94.847,-74.648,-76.594,-65.926,-63.347,-71.018,-87.351,-77.081,-60.518,-60.257,-61.003,-65.689,-63.272,-58.802,-68.185,-68.123,-78.63,-83.198,-76.268,-83.905,-82.82,-74.717,-68.96,-68.727,-68.028,-66.717,-65.641,-72.121,-67.442,-63.418,-65.97,-69.451,-63.686,-63.067,-69.17,-64.667,-61.794,-69.077,-64.08,-66.148,-77.98,-88.537,-63.298,-64.088,-63.691,-65.627,-63.506,-64.226,-67.55,-64.639,-66.248,-65.065,-67.981,-86.269,-Inf,-Inf,-Inf,-44.42,-49.874,-44.533,-45.634,-43.704,-43.214
-82.665,-70.988,-75.112,-87.23,-81.207,-90.928,-71.643,-75.703,-64.454,-63.151,-74.821,-88.702,-80.45,-60.897,-60.375,-61.069,-67.525,-60.98,-65.186,-66.65,-81.881,-69.876,-73.562,-75.913,-67.937,-64.667,-65.197,-67.901,-72.931,-66.296,-59.992,-60,-64.722,-69.017,-68.504,-66.933,-67.797,-72.623,-68.068,-67.852,-69.791,-69.288,-66.423,-68.545,-67.537,-68.805,-67.855,-61.641,-66.963,-70.247,-67.702,-68.84,-71.017,-73.564,-72.898,-71.568,-63.546,-74.657,-64.636,-Inf,-Inf,-Inf,-Inf,-41.502,-44.956,-43.435,-43.97,-42.937
